policy_id,exposure,driver_age,years_licensed,vehicle_age,vehicle_type,engine_power_kw,annual_mileage_km,region,urban_density,garage,bonus_malus,prior_claims_3y,commercial_use,telematics_opt_in,sum_insured,policy_year,num_claims,total_claim_amount,avg_claim_amount
P0095882,1.0,39,23,4,SUV,146,16724,HH,urban,True,1.0877290481520807,0,False,False,32352.664553255567,2023,0,0.0,0.0
P0095883,1.0,42,25,4,SUV,142,14404,HH,urban,False,1.055745350007887,0,False,False,60405.38129338505,2024,0,0.0,0.0
P0095884,1.0,38,21,0,SUV,130,7259,HH,urban,False,0.8593809776557267,0,False,False,16440.9277017474,2025,0,0.0,0.0
P0095885,1.0,48,30,3,van,92,11949,HH,urban,True,0.9930697007215762,0,False,False,20042.423573511795,2024,0,0.0,0.0
P0095886,1.0,19,0,5,hatchback,75,7718,HH,urban,False,1.1135494206700765,0,False,False,25761.39451461502,2023,0,0.0,0.0
P0095887,1.0,43,27,3,sports,125,17829,HH,urban,False,0.9751027495441044,0,False,False,58391.04223068245,2023,0,0.0,0.0
P0095888,1.0,65,47,9,SUV,132,22868,HH,urban,True,1.1905024418455188,0,True,False,33618.599277133995,2023,0,0.0,0.0
P0095889,1.0,49,30,7,van,113,35258,HH,urban,False,1.0536197925257724,0,False,True,32021.167445100768,2024,0,0.0,0.0
P0095890,1.0,41,25,3,SUV,170,20687,HH,urban,True,0.8317943892793666,0,False,True,56856.42704210053,2023,0,0.0,0.0
P0095891,0.75,63,46,5,hatchback,79,12123,HH,urban,False,0.9013797997845547,0,False,False,49610.21954556177,2025,0,0.0,0.0
P0095892,0.75,45,26,8,sedan,106,12783,HH,urban,True,1.0972645853610268,0,False,False,43423.60355054961,2025,0,0.0,0.0
P0095893,1.0,38,19,6,van,107,3240,HH,urban,True,1.1592710946599618,0,False,False,32297.371950061915,2024,0,0.0,0.0
P0095894,1.0,50,31,5,SUV,142,30523,HH,urban,False,1.0819471064706994,0,False,False,25081.539285110943,2024,0,0.0,0.0
P0095895,1.0,35,17,7,sedan,85,4195,HH,urban,True,1.0222645061843147,0,False,False,45418.00527589027,2024,0,0.0,0.0
P0095896,0.5,49,32,7,sedan,112,11888,HH,urban,True,0.9841182765449639,0,False,True,50116.53155791309,2024,0,0.0,0.0
P0095897,1.0,37,18,8,hatchback,96,13816,HH,urban,False,0.8233903075445324,0,False,False,42107.3686589526,2024,0,0.0,0.0
P0095898,1.0,33,15,9,van,100,15060,HH,urban,True,1.0359898566137073,1,True,False,42590.69577702324,2023,0,0.0,0.0
P0095899,1.0,42,24,2,SUV,134,18321,HH,urban,False,0.8688867288501968,0,False,False,36990.13424772729,2024,0,0.0,0.0
P0095900,0.75,52,36,6,hatchback,100,16182,HH,urban,True,0.8325311404063036,0,True,False,40193.69714674866,2025,0,0.0,0.0
P0095901,1.0,50,32,3,hatchback,72,29327,HH,urban,True,0.8600523872702563,0,False,False,15795.061653680592,2024,0,0.0,0.0
P0095902,1.0,52,36,7,sedan,91,9675,HH,urban,False,0.8922227723337465,0,False,False,31024.49821027106,2024,0,0.0,0.0
P0095903,1.0,49,30,5,SUV,150,16921,HH,urban,True,1.1647985605146625,0,False,False,36347.27828807324,2024,0,0.0,0.0
P0095904,1.0,62,45,8,hatchback,69,6543,HH,urban,False,0.902960013232429,0,False,True,40781.410460801875,2023,0,0.0,0.0
P0095905,1.0,28,12,6,hatchback,71,17718,HH,urban,True,0.7430429896914224,0,False,False,41115.68121177077,2025,0,0.0,0.0
P0095906,0.75,35,18,5,SUV,153,23972,HH,urban,True,0.8759940796472498,0,False,True,35380.51897112266,2023,0,0.0,0.0
P0095907,1.0,40,22,8,sedan,116,14522,HH,urban,False,1.1012988367143994,0,False,True,35910.24153168549,2024,0,0.0,0.0
P0095908,1.0,42,25,8,hatchback,122,11416,HH,urban,False,0.7338193020835393,0,False,False,40564.79016769912,2025,0,0.0,0.0
P0095909,1.0,46,28,8,sedan,129,20524,HH,urban,False,1.1242864628034948,0,False,False,21462.187450442354,2024,0,0.0,0.0
P0095910,1.0,34,16,7,hatchback,90,6762,HH,urban,True,0.8741646836617541,0,False,False,33266.47336031789,2023,0,0.0,0.0
P0095911,1.0,30,13,6,sedan,89,7865,HH,urban,True,1.3494928482992148,0,False,False,27209.447120176148,2023,0,0.0,0.0
P0095912,0.75,32,14,4,sedan,57,12024,HH,urban,False,1.0098736712681724,0,False,False,55472.58581996379,2023,0,0.0,0.0
P0095913,0.5,69,52,8,sedan,138,3020,HH,urban,True,0.7403433876961768,0,False,False,22511.561618960906,2025,0,0.0,0.0
P0095914,1.0,33,14,6,hatchback,74,24135,HH,urban,False,0.9917964984669824,0,False,False,44358.17505564373,2025,0,0.0,0.0
P0095915,1.0,36,20,7,hatchback,58,15144,HH,urban,False,1.135680010851367,0,False,False,52935.93767985825,2023,0,0.0,0.0
P0095916,1.0,37,18,4,hatchback,68,10773,HH,urban,True,0.8013803610761895,0,False,False,35621.98276082941,2023,0,0.0,0.0
P0095917,1.0,27,8,3,van,85,13124,HH,urban,False,0.9555984566066621,0,False,True,44640.392607364956,2024,0,0.0,0.0
P0095918,1.0,41,25,6,sports,205,7414,HH,urban,False,0.9197020945237603,0,False,False,53858.72557737124,2025,0,0.0,0.0
P0095919,1.0,23,6,7,hatchback,94,5821,HH,urban,True,0.9841872363044639,0,False,False,35999.62337193312,2024,0,0.0,0.0
P0095920,0.5,36,17,6,hatchback,77,11548,HH,urban,True,0.9890340894370734,0,False,False,22199.823447002364,2025,0,0.0,0.0
P0095921,1.0,52,33,8,van,127,35981,HH,urban,False,0.9351863008135626,0,False,True,41519.51401520713,2023,0,0.0,0.0
P0095922,1.0,42,25,7,hatchback,92,13706,HH,urban,True,1.35908461555426,0,True,False,41308.06246839553,2023,0,0.0,0.0
P0095923,1.0,29,10,8,hatchback,69,19079,HH,urban,True,1.2182611398639924,0,False,True,36039.62166355321,2025,0,0.0,0.0
P0095924,1.0,52,33,6,van,73,17613,HH,urban,False,0.8491748457208399,0,True,False,51137.40085999668,2023,0,0.0,0.0
P0095925,1.0,20,1,6,sports,170,7833,HH,urban,True,0.8186122130475626,1,False,True,41325.174217528955,2024,0,0.0,0.0
P0095926,1.0,68,51,5,sedan,103,18843,HH,urban,False,0.9258288218067386,0,False,False,38147.684624271125,2023,0,0.0,0.0
P0095927,0.5,40,23,6,hatchback,97,14965,HH,urban,False,1.0493201760128026,0,False,False,58608.23602830407,2024,0,0.0,0.0
P0095928,0.75,27,8,4,hatchback,91,26132,HH,urban,False,0.8125311909904116,0,False,True,40891.5762696709,2025,0,0.0,0.0
P0095929,1.0,23,5,5,SUV,146,7876,HH,urban,False,0.9753478687414557,1,False,False,21513.180265329036,2023,0,0.0,0.0
P0095930,1.0,44,27,6,sports,185,17267,HH,urban,True,0.8898872074828144,0,False,False,36752.52169977661,2025,0,0.0,0.0
P0095931,1.0,45,27,4,sedan,102,15835,HH,urban,True,1.1254021955936555,0,False,True,38348.81120742271,2025,0,0.0,0.0
P0095932,0.75,49,30,4,sports,212,24678,HH,urban,True,1.0190465133272248,0,False,False,29719.9209239406,2023,0,0.0,0.0
P0095933,0.5,45,28,7,sedan,105,8786,HH,urban,False,1.1973640647243167,0,False,False,53003.60629711072,2025,0,0.0,0.0
P0095934,0.5,42,25,5,hatchback,103,27933,HH,urban,True,1.1127357907386342,0,False,False,46581.0505341685,2023,0,0.0,0.0
P0095935,0.5,67,50,8,sedan,112,17159,HH,urban,False,1.171129927756667,0,False,False,58360.80313723225,2023,0,0.0,0.0
P0095936,1.0,31,13,8,hatchback,69,7553,HH,urban,False,0.6887166358225538,0,False,False,64950.78327970318,2023,1,415.16,415.16
P0095937,1.0,29,11,7,SUV,149,16742,HH,urban,False,0.8414955099983366,0,False,False,44908.689411249274,2024,0,0.0,0.0
P0095938,1.0,32,13,6,van,79,19859,HH,urban,True,1.1677240769575645,0,False,False,35357.42349490893,2025,0,0.0,0.0
P0095939,1.0,25,6,11,sedan,88,9810,HH,urban,True,1.0324183051662852,0,False,False,51972.962163286844,2023,0,0.0,0.0
P0095940,1.0,46,29,4,SUV,159,16523,HH,urban,True,1.1055955682649916,0,False,False,48148.225273917655,2023,1,2213.27,2213.27
P0095941,1.0,23,4,10,sedan,121,13209,HH,urban,True,1.3624854386085685,0,False,True,44465.689565892164,2025,0,0.0,0.0
P0095942,1.0,50,32,4,SUV,119,7380,HH,urban,True,0.953404671037506,0,False,False,28431.919037277334,2024,0,0.0,0.0
P0095943,0.75,40,24,4,sports,191,30137,HH,urban,False,0.9943168627347018,1,True,False,30545.366428791425,2023,0,0.0,0.0
P0095944,1.0,30,14,2,sports,152,32341,HH,urban,False,0.6710292044720781,0,False,False,37648.33274041017,2023,0,0.0,0.0
P0095945,1.0,34,15,0,sports,194,18464,HH,urban,True,1.044250814105855,0,False,False,57588.6050195984,2023,0,0.0,0.0
P0095946,1.0,46,27,7,hatchback,90,7069,HH,urban,False,0.9205853453800492,0,True,False,44487.298579786155,2025,1,1188.92,1188.92
P0095947,1.0,48,31,9,sedan,102,14348,HH,urban,True,1.0455653307001467,0,False,True,36285.618144096516,2023,0,0.0,0.0
P0095948,1.0,55,36,8,sedan,90,4480,HH,urban,False,1.1152074246279833,0,False,False,63211.548531157525,2024,0,0.0,0.0
P0095949,1.0,48,32,8,hatchback,75,9069,HH,urban,False,1.2090194925882047,0,False,False,40582.40603623685,2024,0,0.0,0.0
P0095950,1.0,32,16,10,hatchback,93,28215,HH,urban,False,1.0073952366964494,0,False,False,43552.564160465976,2024,0,0.0,0.0
P0095951,1.0,32,16,8,hatchback,84,16112,HH,urban,True,0.8346260041234604,0,True,True,25409.252149996457,2025,0,0.0,0.0
P0095952,1.0,19,3,9,sedan,143,31695,HH,urban,False,1.2395582704403887,0,False,False,39242.52731710077,2025,0,0.0,0.0
P0095953,1.0,47,31,1,SUV,133,18081,HH,urban,False,1.281532100743683,0,True,False,20182.87424889782,2024,0,0.0,0.0
P0095954,1.0,49,31,4,sedan,104,13502,HH,urban,True,0.8967638145048981,0,False,False,21914.17647558562,2024,0,0.0,0.0
P0095955,1.0,35,19,5,SUV,122,8068,HH,urban,True,0.9453157144428492,0,False,False,49663.50199189376,2023,0,0.0,0.0
P0095956,1.0,49,30,2,van,116,9824,HH,urban,True,1.3142085749467785,0,False,True,44560.175594965775,2024,0,0.0,0.0
P0095957,1.0,36,20,9,sedan,106,12829,HH,urban,True,1.1078708625727645,0,False,False,31613.71945576536,2025,0,0.0,0.0
P0095958,1.0,66,47,1,sports,212,5237,HH,urban,False,0.7393279411829066,0,False,False,31618.029881815255,2023,0,0.0,0.0
P0095959,0.5,52,36,5,hatchback,84,13120,HH,urban,True,1.3953158579729643,0,True,False,34697.230616882145,2025,0,0.0,0.0
P0095960,0.75,41,23,9,hatchback,87,24506,HH,urban,True,1.0161314119504115,0,False,False,33858.74776646519,2023,0,0.0,0.0
P0095961,1.0,31,15,8,sedan,66,11547,HH,urban,False,0.8965798803428178,0,False,True,37073.827045721664,2023,0,0.0,0.0
P0095962,1.0,30,11,6,sedan,113,3314,HH,urban,True,0.8781522128041113,1,True,False,63416.21664042086,2024,0,0.0,0.0
P0095963,1.0,29,13,3,sports,191,12435,HH,urban,False,0.8383837220202388,0,False,True,38030.39070550834,2024,0,0.0,0.0
P0095964,1.0,51,35,2,hatchback,88,35185,HH,urban,False,1.0929984103485328,0,False,False,48199.323840475845,2024,0,0.0,0.0
P0095965,1.0,35,18,5,hatchback,88,21749,HH,urban,True,1.173812874934768,0,False,False,30477.020522328898,2024,0,0.0,0.0
P0095966,1.0,29,13,6,SUV,121,13779,HH,urban,True,0.9598304344013536,0,False,False,22393.8841154479,2024,0,0.0,0.0
P0095967,1.0,22,4,4,van,67,4849,HH,urban,True,0.9922494948173042,0,False,True,47334.5201739278,2025,0,0.0,0.0
P0095968,1.0,28,11,7,hatchback,78,13587,HH,urban,True,0.9373876067571292,0,False,False,46043.36381239151,2023,0,0.0,0.0
P0095969,1.0,45,27,5,hatchback,83,37523,HH,urban,True,1.2837665290214542,1,False,True,49178.9345094048,2025,0,0.0,0.0
P0095970,1.0,41,22,5,SUV,156,19335,HH,urban,False,1.2781663711714897,0,False,False,35443.48638500794,2025,0,0.0,0.0
P0095971,1.0,40,24,7,sedan,95,17878,HH,urban,False,1.0342535361141694,1,False,True,46994.880259810765,2023,0,0.0,0.0
P0095972,1.0,64,47,6,sedan,134,9704,HH,urban,True,1.0352087042021871,0,False,False,62851.66263799282,2025,0,0.0,0.0
P0095973,1.0,39,23,5,sedan,121,14191,HH,urban,False,1.2224574949390625,0,False,True,55223.51703774957,2024,0,0.0,0.0
P0095974,1.0,76,58,7,SUV,166,18039,HH,urban,False,0.9684121421721169,0,False,False,41920.050820274555,2025,0,0.0,0.0
P0095975,1.0,28,11,8,sedan,75,16318,HH,urban,True,1.1999136873331513,0,False,False,55957.165428320906,2025,0,0.0,0.0
P0095976,1.0,21,4,4,sedan,101,25841,HH,urban,True,0.6766564704833525,0,False,False,45590.997031896746,2025,0,0.0,0.0
P0095977,1.0,31,14,7,hatchback,76,6378,HH,urban,False,0.916232552100356,0,False,False,56307.15070448641,2024,0,0.0,0.0
P0095978,1.0,22,5,3,hatchback,81,36331,HH,urban,False,0.9989587337735525,0,False,False,35901.87465103354,2025,0,0.0,0.0
P0095979,0.5,33,15,9,van,75,22703,HH,urban,True,0.8253432805415442,0,False,False,31531.459555402736,2023,0,0.0,0.0
P0095980,1.0,48,31,7,sedan,130,18688,HH,urban,False,1.1325483478767275,0,False,False,48191.75222724864,2023,0,0.0,0.0
P0095981,0.5,23,6,8,sedan,143,28347,HH,urban,True,1.0519702576630738,0,False,True,48362.835586368856,2025,0,0.0,0.0
P0095982,1.0,23,4,7,sedan,122,19282,HH,urban,True,1.0940358576690536,0,False,False,37759.97248432344,2024,0,0.0,0.0
P0095983,0.75,27,11,1,SUV,118,6635,HH,urban,False,0.8378990240410328,0,False,False,18924.182184552894,2025,0,0.0,0.0
P0095984,1.0,28,9,10,hatchback,115,16893,HH,urban,True,0.9950350002684252,0,False,False,61292.65727476182,2025,0,0.0,0.0
P0095985,1.0,19,0,7,hatchback,69,12506,HH,urban,True,1.1717882346494153,0,False,False,25806.486019457265,2024,0,0.0,0.0
P0095986,1.0,34,18,3,SUV,146,8086,HH,urban,True,0.6715499557564385,0,False,False,39639.61820609378,2023,0,0.0,0.0
P0095987,1.0,35,18,5,SUV,139,8981,HH,urban,False,1.3295435472528139,0,False,False,55206.18705123089,2025,0,0.0,0.0
P0095988,0.75,44,28,7,van,88,13563,HH,urban,False,1.1323748374580735,0,False,True,68531.99796331367,2024,0,0.0,0.0
P0095989,1.0,39,20,1,SUV,128,9457,HH,urban,True,0.9129613789247738,0,False,False,41884.84704941379,2024,0,0.0,0.0
P0095990,0.5,28,10,8,sedan,73,13452,HH,urban,True,0.866076129815427,0,False,False,48842.70853639531,2023,0,0.0,0.0
P0095991,0.5,57,41,5,sports,196,14164,HH,urban,True,0.906449323476946,0,False,False,29974.090819023357,2023,0,0.0,0.0
P0095992,1.0,47,28,6,sedan,107,16379,HH,urban,True,0.8967922943396449,1,False,True,39963.90249715952,2023,0,0.0,0.0
P0095993,1.0,34,17,5,sedan,120,28878,HH,urban,True,0.9860932224302764,0,False,False,46203.33158135258,2023,0,0.0,0.0
P0095994,0.5,69,52,6,sedan,88,11689,HH,urban,True,1.164687772282493,0,False,True,50732.7468623561,2025,0,0.0,0.0
P0095995,1.0,43,26,2,SUV,153,36399,HH,urban,False,1.0744457056600079,0,False,False,60804.26320503381,2024,0,0.0,0.0
P0095996,0.5,37,21,9,hatchback,91,16835,HH,urban,True,0.8008161042200729,0,False,True,37289.11107837449,2025,0,0.0,0.0
P0095997,1.0,27,8,4,sports,208,12770,HH,urban,False,1.1294165802625393,0,False,False,63922.625188432896,2024,0,0.0,0.0
P0095998,1.0,45,28,5,van,72,4201,HH,urban,True,0.8289151144817221,0,False,True,46109.087992295696,2024,0,0.0,0.0
P0095999,1.0,50,32,5,SUV,133,12095,HH,urban,True,0.9689204192161954,0,False,True,43575.572338545055,2023,0,0.0,0.0
P0096000,1.0,36,18,4,SUV,135,7243,HH,urban,True,0.8948243099955074,0,False,False,42426.27297574,2023,0,0.0,0.0
P0096001,1.0,38,21,3,SUV,127,6877,HH,urban,True,1.028980498575381,0,False,False,37767.9628072087,2023,0,0.0,0.0
P0096002,1.0,34,15,10,sedan,71,24713,HH,urban,False,1.189052651670882,0,False,False,35426.89787764777,2023,0,0.0,0.0
P0096003,1.0,33,17,7,sedan,110,12471,HH,urban,True,1.0538182741470268,0,False,False,43390.04649907057,2024,0,0.0,0.0
P0096004,1.0,40,23,5,van,75,3815,HH,urban,False,1.0780904830713578,0,False,False,40972.946121996065,2024,1,3145.79,3145.79
P0096005,1.0,74,57,5,sedan,78,9730,HH,urban,True,0.9903962474376707,0,False,True,27907.73937723125,2023,2,1781.76,890.88
P0096006,1.0,66,49,6,hatchback,53,12391,HH,urban,True,1.0251393893367395,0,False,False,41837.77853862517,2025,0,0.0,0.0
P0096007,1.0,28,9,9,hatchback,81,7385,HH,urban,False,1.0513465733133032,0,False,False,54325.45098246767,2024,1,5029.14,5029.14
P0096008,0.5,30,13,7,hatchback,50,15665,HH,urban,False,1.255256637589723,1,False,True,49036.647752166806,2023,0,0.0,0.0
P0096009,1.0,49,30,9,hatchback,91,11389,HH,urban,True,0.9929284966190319,0,False,False,38936.51698244848,2024,1,802.29,802.29
P0096010,0.75,31,12,4,SUV,122,12337,HH,urban,True,0.8999412007400364,1,False,False,39407.17545728911,2024,0,0.0,0.0
P0096011,1.0,40,22,8,hatchback,98,17782,HH,urban,False,0.9437861215439356,0,True,False,31230.629306747272,2025,1,449.28,449.28
P0096012,1.0,33,15,9,sedan,146,19303,HH,urban,True,1.1271516860035757,0,False,False,39345.72383326317,2025,0,0.0,0.0
P0096013,1.0,38,20,8,sedan,135,8618,HH,urban,True,0.7397210252217782,0,False,False,31535.896887776635,2023,0,0.0,0.0
P0096014,1.0,35,18,12,sedan,125,24152,HH,urban,False,0.9045278351901486,0,False,True,36524.99492811834,2025,0,0.0,0.0
P0096015,1.0,34,17,5,sedan,81,13942,HH,urban,False,0.9640856640084635,0,False,True,21858.114380874882,2024,0,0.0,0.0
P0096016,1.0,39,20,3,sedan,124,20243,HH,urban,True,1.0226149919853504,0,False,False,32409.28605808926,2025,0,0.0,0.0
P0096017,1.0,69,52,5,van,78,4192,HH,urban,False,1.1481777387370096,0,False,False,39632.70782959373,2023,0,0.0,0.0
P0096018,0.75,43,27,4,van,96,15809,HH,urban,True,0.9046093390499071,0,False,False,69958.69757658461,2023,0,0.0,0.0
P0096019,1.0,53,36,10,sedan,122,13968,HH,urban,True,0.8136176219459494,0,False,True,17963.14508974854,2024,0,0.0,0.0
P0096020,1.0,46,27,5,sedan,113,3196,HH,urban,True,0.9509368032916201,0,False,False,48559.08326909983,2025,0,0.0,0.0
P0096021,1.0,26,9,2,SUV,139,15023,HH,urban,True,1.0742087846807156,0,False,False,46485.385769076434,2025,0,0.0,0.0
P0096022,1.0,46,29,7,hatchback,128,22094,HH,urban,True,0.8411771290110324,0,False,False,34358.08666428563,2024,0,0.0,0.0
P0096023,1.0,51,33,9,hatchback,52,45820,HH,urban,True,0.8760595988114598,0,False,False,40149.5394912691,2023,0,0.0,0.0
P0096024,0.5,66,48,1,SUV,144,34687,HH,urban,True,0.750031977023069,0,False,True,44257.233763859585,2024,0,0.0,0.0
P0096025,1.0,49,32,8,sedan,86,13567,HH,urban,False,0.940885946645991,0,False,True,38322.31241912654,2025,0,0.0,0.0
P0096026,1.0,38,20,8,sedan,119,4347,HH,urban,True,1.0877129760258064,0,False,True,39076.09733194408,2024,0,0.0,0.0
P0096027,1.0,40,24,3,SUV,155,19763,HH,urban,False,1.0418428369519974,0,False,False,38325.02963554179,2023,0,0.0,0.0
P0096028,1.0,22,6,5,sedan,104,11501,HH,urban,False,1.0120197192600888,0,False,False,36630.243829393155,2024,0,0.0,0.0
P0096029,1.0,49,33,6,sedan,137,14866,HH,urban,True,1.0604444000750808,0,False,True,33151.08997732908,2025,0,0.0,0.0
P0096030,1.0,29,10,5,sports,173,10965,HH,urban,True,1.051551475624931,0,True,False,41448.81753575021,2023,0,0.0,0.0
P0096031,0.5,21,3,7,hatchback,76,8207,HH,urban,True,0.8357145477805461,0,False,False,45094.768153482815,2024,0,0.0,0.0
P0096032,1.0,40,22,4,sedan,92,10490,HH,urban,True,0.9109000317737426,0,False,False,37513.03725231983,2024,0,0.0,0.0
P0096033,0.5,31,14,8,sedan,113,12555,HH,urban,True,0.9773387453896841,0,False,True,24640.65496174038,2025,0,0.0,0.0
P0096034,1.0,32,14,6,SUV,160,6467,HH,urban,True,0.9815183375935407,0,False,False,40833.95986478328,2023,1,3373.67,3373.67
P0096035,1.0,28,10,8,hatchback,102,15869,HH,urban,False,0.7983152304344209,0,False,False,54653.872201571525,2025,0,0.0,0.0
P0096036,1.0,43,27,8,sedan,128,21964,HH,urban,False,0.9581549990071673,0,False,False,26711.446012343706,2023,0,0.0,0.0
P0096037,1.0,41,22,7,sedan,91,7013,HH,urban,True,0.9802426144466675,0,False,False,39494.41491005983,2024,1,2026.12,2026.12
P0096038,1.0,76,57,3,sedan,87,17211,HH,urban,True,1.3097730037495319,0,False,True,26781.823256931664,2024,0,0.0,0.0
P0096039,1.0,47,28,5,SUV,131,7990,HH,urban,True,1.251573257600645,0,False,False,39117.6621146159,2025,0,0.0,0.0
P0096040,1.0,55,38,7,SUV,139,9061,HH,urban,False,0.8746165067021464,0,False,True,32681.748906196015,2025,1,3888.25,3888.25
P0096041,1.0,56,38,6,sedan,106,8809,HH,urban,True,1.1538609048334494,0,False,False,42878.05561684607,2025,0,0.0,0.0
P0096042,1.0,37,18,7,hatchback,59,6675,HH,urban,False,1.0456188752345126,0,False,False,35638.28903756891,2024,0,0.0,0.0
P0096043,1.0,43,27,4,SUV,106,9935,HH,urban,False,0.7938682131695622,0,False,False,43356.663333150034,2024,0,0.0,0.0
P0096044,1.0,39,21,6,SUV,125,22064,HH,urban,True,1.0144735021909241,0,False,False,45844.57007747893,2024,0,0.0,0.0
P0096045,1.0,31,13,3,SUV,158,7561,HH,urban,False,1.2059379750455002,0,False,False,53651.69584502505,2025,0,0.0,0.0
P0096046,1.0,38,22,8,sedan,109,14239,HH,urban,True,0.8369319634065038,0,False,False,51886.10206696651,2025,0,0.0,0.0
P0096047,0.5,22,5,5,hatchback,89,17366,HH,urban,True,1.035332806583312,0,False,False,45108.20392579722,2023,0,0.0,0.0
P0096048,1.0,47,29,5,hatchback,60,18500,HH,urban,False,0.9298796136952885,0,False,False,25457.605642834973,2023,0,0.0,0.0
P0096049,1.0,49,30,10,hatchback,90,18556,HH,urban,False,1.1391482474019126,0,False,False,53971.99845407275,2023,0,0.0,0.0
P0096050,1.0,20,4,6,sedan,96,3553,HH,urban,False,1.1110168972027674,0,False,False,55157.998227232914,2024,0,0.0,0.0
P0096051,1.0,29,10,10,sedan,91,14239,HH,urban,False,0.9210189763575475,0,False,False,39584.20698236726,2023,0,0.0,0.0
P0096052,1.0,61,43,8,hatchback,96,26926,HH,urban,True,0.8770627074800267,0,False,False,34550.69185651865,2025,0,0.0,0.0
P0096053,1.0,36,19,5,van,109,9776,HH,urban,True,1.005476095553193,0,False,True,35022.22364994465,2023,0,0.0,0.0
P0096054,1.0,29,10,7,sedan,125,8265,HH,urban,True,0.8308747494201204,1,False,False,29165.80967195493,2023,0,0.0,0.0
P0096055,1.0,54,36,6,sedan,102,30483,HH,urban,True,1.0923410437501135,0,False,False,41108.96256149785,2025,0,0.0,0.0
P0096056,1.0,56,39,3,sedan,90,7897,HH,urban,True,1.0325948035789447,0,False,False,40346.93276635686,2025,0,0.0,0.0
P0096057,1.0,54,37,8,sedan,107,8106,HH,urban,True,1.3474565781748322,0,False,True,37261.018581260214,2023,0,0.0,0.0
P0096058,1.0,47,30,9,hatchback,85,6919,HH,urban,False,0.9464210519917488,0,False,False,35360.66036096066,2024,0,0.0,0.0
P0096059,1.0,71,53,6,van,75,14022,HH,urban,True,1.1546520009103112,0,False,False,36870.49279842192,2024,1,1860.43,1860.43
P0096060,1.0,33,16,8,hatchback,50,14439,HH,urban,True,0.9512055720878084,0,False,False,40846.791835160344,2023,0,0.0,0.0
P0096061,1.0,35,16,6,hatchback,57,9077,HH,urban,False,0.8554990213860231,0,False,True,34957.57012922801,2023,1,1992.33,1992.33
P0096062,1.0,69,50,7,hatchback,82,32221,HH,urban,False,0.8550489515991558,0,True,False,41270.919316139705,2025,0,0.0,0.0
P0096063,0.5,42,24,7,sedan,117,5621,HH,urban,True,1.1030454227242321,0,False,False,26965.198129494624,2023,0,0.0,0.0
P0096064,1.0,53,37,3,van,60,8490,HH,urban,True,1.292429426188069,0,False,False,51194.641378041844,2025,0,0.0,0.0
P0096065,1.0,57,41,3,sports,173,13310,HH,urban,False,1.2026285718918437,0,False,True,28666.024777042774,2024,0,0.0,0.0
P0096066,0.5,55,39,9,sedan,104,16390,HH,urban,True,0.8842147354191907,0,False,False,54992.732269122505,2024,0,0.0,0.0
P0096067,0.5,59,42,9,hatchback,66,12443,HH,urban,True,1.2144147137498598,0,False,False,53530.007922564444,2023,0,0.0,0.0
P0096068,0.75,41,24,2,SUV,140,7573,HH,urban,False,1.064690582834656,1,False,False,37238.10814074374,2025,0,0.0,0.0
P0096069,1.0,54,35,6,sedan,123,17238,HH,urban,False,1.0488080813087854,0,False,False,60110.76831666686,2024,0,0.0,0.0
P0096070,1.0,27,8,6,hatchback,113,3983,HH,urban,True,0.9970377455518895,0,False,False,41216.98192171771,2025,0,0.0,0.0
P0096071,1.0,33,17,8,SUV,159,13624,HH,urban,True,1.125347487905453,1,False,True,63223.49336469578,2024,1,973.79,973.79
P0096072,0.75,46,29,7,hatchback,94,7976,HH,urban,True,0.8556011640282231,0,False,False,19678.38280727428,2024,0,0.0,0.0
P0096073,1.0,32,15,5,hatchback,58,14020,HH,urban,True,1.0096239740731952,0,False,False,37874.17315368629,2024,0,0.0,0.0
P0096074,1.0,34,15,7,sedan,93,8237,HH,urban,True,1.0948300653343495,0,False,False,33112.73480877005,2023,0,0.0,0.0
P0096075,0.5,50,34,3,SUV,152,8141,HH,urban,False,0.9942084481709855,0,False,False,41685.7010240118,2025,0,0.0,0.0
P0096076,1.0,30,14,5,sedan,106,19472,HH,urban,False,1.1995256196768955,0,False,False,39181.98132926638,2025,0,0.0,0.0
P0096077,1.0,42,23,1,SUV,126,21798,HH,urban,True,1.2085831524925275,0,False,False,34149.2276641224,2023,0,0.0,0.0
P0096078,1.0,73,54,3,sports,200,19222,HH,urban,True,1.1252078028201937,0,True,True,52125.15583753295,2024,0,0.0,0.0
P0096079,1.0,44,28,5,SUV,145,6482,HH,urban,True,0.7955238178023399,0,False,False,31526.16272846672,2023,0,0.0,0.0
P0096080,1.0,52,33,9,van,112,10174,HH,urban,True,0.8557803662105878,0,False,False,38674.00441738587,2023,0,0.0,0.0
P0096081,1.0,23,5,8,sedan,86,3948,HH,urban,False,1.0689170624821498,0,False,False,49437.96483092349,2025,0,0.0,0.0
P0096082,1.0,22,3,1,sports,192,24909,HH,urban,True,1.0321153230801747,0,False,False,51430.06777406609,2024,0,0.0,0.0
P0096083,1.0,28,10,6,hatchback,53,12574,HH,urban,True,1.064647519652842,0,False,False,32559.2532129869,2023,0,0.0,0.0
P0096084,0.5,32,14,5,hatchback,81,8647,HH,urban,True,1.0307451985719074,0,False,True,45231.42222752482,2024,0,0.0,0.0
P0096085,1.0,48,32,5,SUV,105,8231,HH,urban,True,1.0712294787058565,0,False,False,35630.538309892785,2025,0,0.0,0.0
